building,prper,names,rents,locs2,schools,locs1,lines,sales,years,houses,comper,url,build,prices,counts,devloper,discribe
0栋,暂无信息,岳阳道15号,0,新兴街,,和平,,0,未知年,0户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047062873/,未知类型,24636,0,暂无信息,暂无容积率信息  暂无绿化率信息
19栋,0.5元/平米/月,季景家园,4,万新街,,东丽,,2,2010年,1048户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811054262544/,板楼,14835,20,无开发商,容积率/1.6  绿化率/10%
13栋,2元/平米/月,海明园,4,万新街,,东丽,,6,2011年,607户,天洋滨海物业管理有限公司,http://tj.lianjia.com/xiaoqu/2811052600061/,板楼,12304,20,天津住宅建设发展集团有限公司,容积率/1.38  绿化率/40%
24栋,0.5元/平米/月,凭澜苑,4,东丽湖,,东丽,,0,1990年,562户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211100673256/,板楼,8253,17,天津市建委,容积率/1.5  绿化率/10%
25栋,1元/平米/月,好美嘉园,8,万新街,,东丽,,2,2009年,2816户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045555433/,板楼,14422,18,无开发商,容积率/1.6  绿化率/10%
4栋,0.5元/平米/月,谦受里,0,体育馆街,二十中附小,和平,1号线小白楼站,0,1990年,72户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046439060/,板楼,87782,1,无开发商,容积率/1.5  绿化率/10%
31栋,1.93元/平米/月,香邑国际,4,万新街,,东丽,,3,2010年,1986户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047061947/,塔楼/板楼,15390,18,汉拿（天津）房地产开发有限公司 ,容积率/1.87  绿化率/40%
44栋,0.2元/平米/月,秋丽家园,4,万新街,,东丽,,0,2007年,3300户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046525454/,板楼,12091,15,无开发商,容积率/1.5  绿化率/10%
5栋,0.5元/平米/月,新欣里,6,南营门街,,和平,3号线西康路站,0,1984年,119户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045949763/,板楼,23113,0,无开发商,容积率/2.12  绿化率/10%
3栋,0.5元/平米/月,包头道,3,劝业场,鞍山道小学,和平,1号线鞍山道站,1,1996年,81户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045860353/,板楼,39567,3,无开发商,容积率/1.5  绿化率/10%
3栋,0.5元/平米/月,兴富里,0,体育馆街,,和平,1号线营口道站,0,1992年,58户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046982832/,板楼,44560,2,无开发商,暂无容积率信息  暂无绿化率信息
1栋,10元/平米/月,保疆里,0,劝业场,鞍山道小学,和平,1号线鞍山道站,1,1990年,150户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045860412/,板楼,39076,5,无开发商,容积率/1.5  绿化率/10%
6栋,0.5元/平米/月,仰止坊,2,劝业场,鞍山道小学,和平,1号线鞍山道站,0,1990年,46户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211100668340/,板楼,34180,3,无开发商,容积率/1.5  绿化率/10%
5栋,2.5元/平米/月,岳康园,6,体育馆街,岳阳道小学,和平,1号线营口道站,0,2008年,196户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046433063/,板楼,41487,3,天津市金阁置业有限公司,容积率/4.25  绿化率/20%
1栋,0.75元/平米/月,同康里,0,新兴街,,和平,3号线西康路站,0,1996年,112户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045946182/,板楼,31678,2,无开发商,容积率/1.7  绿化率/25%
5栋,1.2元/平米/月,西康路三十六号,1,新兴街,,和平,3号线西康路站,0,2009年,109户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047152666/,板楼,60996,4,无开发商,容积率/1.5  绿化率/10%
5栋,1.8元/平米/月,加孚园,1,第三大街,,开发区,津滨9号线泰达站,0,2002年,96户,天津开发区加孚物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211062792904/,板楼,14409,3,天津滨海加孚房地产开发有限公司,容积率/1.8  绿化率/20%
1栋,0.5元/平米/月,银凤里,1,劝业场,,和平,1号线鞍山道站,0,1982年,120户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045951457/,板楼,46472,2,天津建委,容积率/1.9  绿化率/10%
6栋,0.5元/平米/月,河大宿舍,1,体育馆街,,和平,3号线吴家窑站,0,1980年,51户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047138831/,板楼,50889,1,无开发商,暂无容积率信息  暂无绿化率信息
1栋,3元/平米/月,泰达国际公寓,8,第二大街,,开发区,津滨9号线泰达站,0,2006年,300户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129728565456459/,板楼,19160,3,无开发商,容积率/1.5  绿化率/10%
1栋,0.75元/平米/月,天宁里,6,劝业场,鞍山道小学,和平,1号线鞍山道站,0,1998年,224户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046973115/,板楼,41328,1,无开发商,容积率/1.5  绿化率/10%
5栋,1.8元/平米/月,汇名园,0,南营门街,,和平,3号线西康路站,0,2006年,312户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047950446/,板楼,35864,2,天津房信集团,容积率/1.6  绿化率/35%
4栋,暂无信息,青海路,0,劝业场,鞍山道小学,和平,1号线鞍山道站,0,未知年,17户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211052167894/,板楼,48027,1,天津建委,容积率/1.3  绿化率/5%
1栋,暂无信息,正岳里,0,体育馆街,,和平,1号线营口道站,0,未知年,45户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046410750/,未知类型,33029,0,天津建委,容积率/1.6  绿化率/10%
2栋,0.5元/平米/月,察哈尔路,0,劝业场,,和平,1号线鞍山道站,0,1999年,88户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045863599/,板楼,29127,0,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,安养里大楼,0,劝业场,,和平,3号线和平路站,0,未知年,40户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211050500865/,未知类型,29204,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,0.55元/平米/月,锦江里（和平）,4,新兴街,,和平,3号线西康路站,0,1992年,108户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128842185551081/,板楼,26674,6,无开发商,暂无容积率信息  暂无绿化率信息
5栋,4.5元/平米/月,天津大都会,0,南市,,和平,2号线东南角站,0,2013年,660户,天津保利大都会物业服务有限公司,http://tj.lianjia.com/xiaoqu/1211100048933/,板楼,41094,0,天津盛世鑫和置业有限公司,容积率/7.2  绿化率/24%
6栋,0.1元/平米/月,友谊里,2,体育馆街,昆明路小学,和平,3号线吴家窑站,1,1990年,121户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045954269/,板楼,39241,0,无开发商,容积率/1.45  绿化率/18%
6栋,0.75元/平米/月,华荫南里,4,体育馆街,岳阳道小学,和平,1号线营口道站,0,1996年,213户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045937679/,板楼,55036,1,天津市和平区建设开发公司,容积率/1.65  绿化率/20%
1栋,暂无信息,恂园小区,0,第三大街,,开发区,,0,未知年,200户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211062795310/,未知类型,11194,0,天津建委,暂无容积率信息  暂无绿化率信息
3栋,0.8元/平米/月,贵都大厦,6,小白楼,耀华小学,和平,1号线营口道站,0,2001年,616户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046640917/,塔楼/板楼,29081,13,无开发商,容积率/1.5  绿化率/10%
6栋,0.5元/平米/月,迎春里（和平）,6,新兴街,,和平,3号线西康路站,0,1984年,783户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045952296/,板楼,24954,13,无开发商,容积率/1.4  绿化率/10%
2栋,0.8元/平米/月,郑华公寓,1,第一大街,,开发区,津滨9号线泰达站,0,2002年,84户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811054066016/,板楼,11265,0,无开发商,容积率/1.6  绿化率/10%
3栋,0.8元/平米/月,怡宁公寓,0,第三大街,,开发区,,0,2001年,77户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052392987/,板楼,12171,1,无开发商,容积率/1.5  绿化率/10%
11栋,2.2元/平米/月,津滨藏锦,1,第一大街,,开发区,,0,2012年,394户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211062797811/,板楼,19893,9,无开发商,容积率/1.6  绿化率/10%
6栋,1.8元/平米/月,恬园别墅,2,第三大街,,开发区,,0,2003年,79户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/129504372043354/,板楼,32194,1,无开发商,容积率/1.6  绿化率/10%
2栋,0.5元/平米/月,南荣里,6,南市,万全小学/建物街小学,和平,1号线二纬路站,0,1980年,396户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045942145/,板楼,44727,7,无开发商,容积率/1.5  绿化率/10%
4栋,0.2元/平米/月,天新北里,5,南营门街,,和平,3号线西康路站,0,1997年,88户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045945769/,板楼,27879,5,无开发商,容积率/4.24  绿化率/10%
2栋,1.2元/平米/月,康达公寓,4,劝业场,,和平,1号线鞍山道站,0,1999年,210户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047327526/,塔板结合,35956,6,无开发商,容积率/1.5  绿化率/10%
4栋,0.5元/平米/月,气象东里,5,新兴街,,和平,3号线西康路站,0,1988年,597户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045964325/,板楼,34647,6,无开发商,容积率/1.7  绿化率/10%
29栋,0.5元/平米/月,建新公寓,1,北闸口,,津南,,0,1999年,1124户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811054240292/,板楼,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
2栋,暂无信息,东川里,3,嘉陵道街,,南开,,0,未知年,192户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046170748/,未知类型,16686,0,天津建委,容积率/1.4  绿化率/15%
3栋,暂无信息,德宏里,1,嘉陵道街,二中心小学,南开,2号线咸阳路站,0,未知年,198户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045281601/,未知类型,16093,0,天津建委,容积率/1.6  绿化率/10%
18栋,1.8元/平米/月,朝阳北部湾,0,北仓镇,,北辰,,0,2014年,1761户,天津市嘉越物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211099949231/,塔楼,8816,0,天津市新型建筑材料房地产开发公司,容积率/2.4  绿化率/35%
2栋,暂无信息,瑞晨家园,1,天穆镇,,北辰,,0,未知年,116户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211743162543130/,板楼,8215,0,暂无信息,暂无容积率信息  暂无绿化率信息
4栋,暂无信息,向阳路,2,嘉陵道街,南开科技实验小学,南开,,0,未知年,238户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046524944/,未知类型,15373,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,西市大街,2,广开街,,南开,2号线广开四马路站,0,未知年,6户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046667114/,未知类型,38177,2,天津建委,容积率/1.6  绿化率/10%
1栋,0.5元/平米/月,百脑汇,0,万兴街,,南开,,0,1990年,560户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046605149/,塔楼,9834,0,无开发商,容积率/2.5  暂无绿化率信息
6栋,0.5元/平米/月,鼓楼商业街,2,鼓楼街,,南开,2号线鼓楼站,0,2000年,34户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046734690/,塔楼/板楼,27629,2,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,咸水沽溢华里,0,咸水沽,,津南,,0,未知年,4户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211099666740/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,0.5元/平米/月,黄河道,3,广开街,南开区艺术小学,南开,2号线广开四马路站,0,1990年,16户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046598064/,板楼,10712,1,暂无信息,暂无容积率信息  暂无绿化率信息
2栋,0.6元/平米/月,凌奥盛世公寓,16,体育中心街,,南开,,0,2005年,1536户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047104197/,板楼,10110,1,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,山西宾馆住宅处,0,水上公园街,,南开,3号线红旗南路站,0,未知年,36户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047312894/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,金地艺城瑞府,0,咸水沽,,津南,,0,2018年,12户,暂无信息,http://tj.lianjia.com/xiaoqu/1210660951371530/,板楼,12204,0,天津金地凯丰置业有限公司,容积率/1.47  绿化率/40%
5栋,0.5元/平米/月,居贤里,3,水上公园街,,南开,3号线天塔站,0,1995年,156户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045227843/,板楼,19679,1,无开发商,容积率/2.11  绿化率/5%
21栋,0.5元/平米/月,天津大学北五村,17,万兴街,,南开,1号线海光寺站,0,1994年,1776户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046205630/,板楼,19869,1,无开发商,容积率/1.5  绿化率/10%
12栋,0.75元/平米/月,辰发花园,6,天穆镇,,北辰,,0,2009年,1944户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051842613/,板楼,10068,6,天津市建委,容积率/1.5  绿化率/10%
4栋,暂无信息,津门熙湖,0,北闸口,,津南,,0,2017年,127户,石家庄天山物业管理有限公司,http://tj.lianjia.com/xiaoqu/126876315266089/,板楼,暂无均价,0,天津市天山房地产开发有限公司,容积率/1.47  绿化率/35%
1栋,暂无信息,德胜里,1,咸水沽,,津南,,0,未知年,360户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046926197/,未知类型,12848,0,天津建委,容积率/1.69  绿化率/10%
8栋,0.75元/平米/月,龙泉里,2,瑞景居住区,,北辰,1号线西横堤站,0,1998年,534户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051582135/,板楼,10817,10,无开发商,容积率/1.7  绿化率/15%
18栋,0.4元/平米/月,田园小区,1,宜兴埠,,北辰,3号线天士力站,1,2000年,912户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053166708/,板楼,14041,5,无开发商,容积率/1.6  绿化率/10%
1栋,暂无信息,顺天里,1,天穆镇,,北辰,,0,未知年,120户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211428441107959/,板楼,8264,2,暂无信息,容积率/0.28  绿化率/45%
28栋,1.2元/平米/月,淮盛园,8,宜兴埠,,北辰,,3,2013年,1904户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052523812/,板楼,15371,31,无开发商,容积率/1.5  绿化率/10%
25栋,1.3元/平米/月,宸宜花园,4,宜兴埠,,北辰,,2,2012年,1784户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052514475/,板楼,15547,28,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,龙岩道,0,瑞景居住区,,北辰,1号线刘园站,0,未知年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210361885437014/,板楼,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
7栋,2.5元/平米/月,立达公寓,5,水上公园街,,南开,3号线天塔站,1,1996年,458户,天津市华胜物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211046028827/,板楼,22163,12,天津立达房地产有限公司,容积率/1.5  绿化率/13%
3栋,暂无信息,万科新城丁香苑,0,宜兴埠,,北辰,,0,未知年,4户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210552995229839/,板楼,19272,2,暂无信息,容积率/1.5  绿化率/10%
17栋,1.5元/平米/月,嘉陵南里,4,嘉陵道街,,南开,,3,1985年,1245户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045205030/,板楼,19305,12,天津房建集团,容积率/1.84  绿化率/10%
12栋,0.15元/平米/月,乐园里,5,向阳路,前园小学,南开,2号线芥园西道站,0,1984年,829户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045290889/,板楼,16036,6,天津市红桥区建设开发总公司,容积率/1.85  绿化率/10%
7栋,0.5元/平米/月,国宜里,3,宜兴埠,,北辰,3号线张兴庄站,0,1995年,806户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045874676/,板楼,11974,4,无开发商,容积率/1.5  绿化率/10%
6栋,0.5元/平米/月,园川里,4,嘉陵道街,,南开,,0,1990年,816户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045222431/,板楼,16141,7,天津市南开区建设开发公司,容积率/2.12  绿化率/18%
9栋,0.11元/平米/月,金川西里,4,嘉陵道街,,南开,,0,1996年,767户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045206374/,板楼,15614,6,天津市南开区建设开发公司,容积率/1.7  绿化率/10%
7栋,0.5元/平米/月,迎水道98号院,5,王顶堤,,南开,3号线王顶堤站,0,1998年,397户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051528192/,板楼,12609,3,无开发商,容积率/1.5  绿化率/10%
2栋,0.75元/平米/月,翠峰里,4,万兴街,南开小学,南开,,0,1999年,175户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046085376/,板楼,17940,3,天津建委,容积率/2.12  绿化率/10%
1栋,2.7元/平米/月,尚佳新苑公寓,3,鼓楼街,中营小学,南开,1号线西北角站,1,2007年,440户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046510117/,塔楼,21462,18,无开发商,容积率/1.5  绿化率/10%
14栋,0.6元/平米/月,沱江里,12,嘉陵道街,,南开,,3,1993年,1208户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045213673/,板楼,21062,19,天津南开建筑开发有限公司,容积率/1.62  绿化率/10%
12栋,0.5元/平米/月,花港里,15,万兴街,,南开,,0,1990年,1104户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211046118740/,板楼,23424,18,天津市南开区建设开发公司,暂无容积率信息  暂无绿化率信息
9栋,0.5元/平米/月,留园里,1,向阳路,前园小学,南开,2号线芥园西道站,0,1991年,1054户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045293748/,板楼,15672,19,无开发商,容积率/1.65  绿化率/10%
17栋,1.98元/平米/月,天房天辰世纪,0,天穆镇,,北辰,,0,2018年,1757户,天津天保物业服务有限公司,http://tj.lianjia.com/xiaoqu/1211099889268/,板楼,21892,0,天津天华置业有限公司,容积率/2  绿化率/40%
14栋,0.8元/平米/月,兴华公寓,7,万兴街,五马路小学,南开,1号线二纬路站,0,2006年,1003户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045265386/,板楼,27625,8,天津市南开区建设开发公司,容积率/1.07  绿化率/28%
13栋,0.6至0.8元/平米/月,广泰园,9,广开街,五马路小学,南开,1号线西南角站,0,1998年,739户,天津市红磡物业经营管理有限公司,http://tj.lianjia.com/xiaoqu/1211045171231/,板楼,30349,3,天津红磡房地产开发有限公司,容积率/1.2  绿化率/20%
14栋,1元/平米/月,利德公寓,30,水上公园街,,南开,3号线周邓纪念馆站,,1997年,557户,天津市诚达物业物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211046078731/,板楼,25244,3,天津市仁利置业有限公司,容积率/2.3  绿化率/40%
8栋,0.5元/平米/月,观景里,13,水上公园街,,南开,3号线红旗南路站,1,1990年,624户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045992846/,板楼,21744,10,无开发商,容积率/1.8  绿化率/10%
25栋,3.8元/平米/月,盛津园,4,鼓楼街,中营小学,南开,1号线西南角站,0,2007年,149户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045351962/,板楼,41400,6,天津中新置地有限公司,容积率/1.5  绿化率/10%
8栋,0.5元/平米/月,双峰里,4,万兴街,南开中心小学,南开,1号线海光寺站,0,1990年,294户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046066321/,板楼,22532,6,无开发商,容积率/1.7  绿化率/15%
55栋,2.5元/平米/月,翠泉别墅,4,水上公园街,,南开,3号线天塔站,0,2002年,55户,翠泉物业公司,http://tj.lianjia.com/xiaoqu/1211045215863/,未知类型,26736,4,天津翠金湖房地产开发有限公司,容积率/0.86  绿化率/30%
3栋,2元/平米/月,奥翔园,0,体育中心街,,南开,,0,2005年,243户,暂无信息,http://tj.lianjia.com/xiaoqu/1211045212898/,板楼,21728,3,天津市鸥翔房地产开发经营有限公司,容积率/3  绿化率/45%
2栋,0.8元/平米/月,地毯楼,6,马场街,上海道小学,河西,,1,1978年,128户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046524227/,板楼,25756,0,无开发商,暂无容积率信息  暂无绿化率信息
12栋,3元/平米/月,翠泽园,0,水上公园街,,南开,3号线天塔站,0,2000年,24户,翠泉物业公司,http://tj.lianjia.com/xiaoqu/1211045216645/,未知类型,24247,3,天津翠金湖房地产开发有限公司,容积率/0.86  绿化率/30%
1栋,暂无信息,崇敬里,1,桃园街,,河西,3号线吴家窑站,0,未知年,24户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211099633307/,未知类型,20864,0,天津建委,暂无容积率信息  暂无绿化率信息
2栋,1.2元/平米/月,品水园,2,越秀路,东楼小学,河西,1号线下瓦房站,0,2004年,110户,天津天水印象物业有限公司,http://tj.lianjia.com/xiaoqu/1211046122562/,板楼,25581,0,水石国际,容积率/1.6  绿化率/30%
3栋,0.6元/平米/月,长泰公寓,0,尖山,,河西,1号线土城站,0,2003年,156户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045819108/,板楼,19539,0,无开发商,容积率/2.3  绿化率/10%
6栋,1.2元/平米/月,风顺公寓,3,丁字沽街,新村小学,红桥,1号线洪湖里站,0,2002年,306户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045337264/,板楼,18040,3,无开发商,容积率/1.5  绿化率/10%
1栋,暂无信息,梧桐大厦,2,天塔街,,河西,,0,未知年,72户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046608464/,未知类型,19228,0,天津建委,容积率/1.6  绿化率/15%
7栋,0.5元/平米/月,星环里,10,学府街,南开小学,南开,3号线红旗南路站,0,1986年,321户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045332531/,塔楼/板楼,15631,4,无开发商,容积率/1.5  绿化率/10%
1栋,0.5元/平米/月,春梅楼,2,下瓦房,闽侯路小学,河西,1号线下瓦房站,3,1985年,143户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046432175/,板楼,35472,5,无开发商,容积率/1.5  绿化率/10%
1栋,0.2元/平米/月,三轻楼,8,友谊路,,河西,,0,1989年,224户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046604248/,板楼,22108,5,无开发商,容积率/1.5  绿化率/10%
6栋,1元/平米/月,紫金山路,7,马场街,师大附小,河西,3号线天塔站,2,2000年,614户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046498859/,塔楼/板楼,25074,3,无开发商,容积率/1.5  绿化率/10%
2栋,暂无信息,建港里(河西区),1,陈塘庄,,河西,1号线华山里站,0,未知年,160户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052118990/,未知类型,14953,0,天津建委,暂无容积率信息  暂无绿化率信息
3栋,0.5元/平米/月,煤三宿舍,3,友谊路,,河西,,0,1988年,147户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051826446/,板楼,21345,3,天津建委,容积率/1.6  绿化率/10%
7栋,0.75元/平米/月,盈海园,8,下瓦房,湘江道小学,河西,津滨9号线东兴路站,0,2005年,282户,天津市龙都物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211046099285/,板楼,29904,4,天津市福盈置业有限公司,容积率/1.9  绿化率/32%
1栋,0.5元/平米/月,利合里,4,下瓦房,闽侯路小学,河西,1号线下瓦房站,0,1999年,245户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045515429/,板楼,29847,4,无开发商,容积率/1.5  绿化率/10%
6栋,0.5元/平米/月,东海里,1,陈塘庄,,河西,1号线财经大学站,0,1984年,448户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052245936/,板楼,16894,5,无开发商,暂无容积率信息  暂无绿化率信息
3栋,1.2元/平米/月,华义公寓,0,下瓦房,,河西,1号线下瓦房站,0,1996年,300户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045466297/,板楼,29282,4,天津市河西房地产开发有限公司,容积率/2.7  绿化率/20%
25栋,0.35元/平米/月,迎风里,30,王顶堤,,南开,3号线红旗南路站,,1986年,1878户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045283056/,板楼,17629,34,天津市南开建设开发有限公司,容积率/1.5  绿化率/10%
6栋,2.2元/平米/月,煦园新居,21,鼓楼街,中营小学,南开,2号线东南角站,0,2007年,1009户,天津博华物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045344517/,板楼,41053,34,天津中新嘉业房地产开发有限公司,容积率/2.8  绿化率/35%
22栋,0.15元/平米/月,华宁南里,30,王顶堤,,南开,3号线王顶堤站,,1982年,1760户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045255764/,板楼,18707,35,天津市南开房地产开发公司,容积率/2.5  绿化率/10%
11栋,1.7元/平米/月,颂禹里,23,广开街,五马路小学,南开,1号线二纬路站,1,1992年,1281户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045186898/,板楼,29105,36,天津南开建筑开发有限公司,容积率/1.7  绿化率/10%
3栋,0.5元/平米/月,奉化道,2,下瓦房,湘江道小学,河西,1号线下瓦房站,0,1982年,138户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045824332/,板楼,23309,3,无开发商,容积率/1.65  绿化率/10%
19栋,0.5元/平米/月,园荫里,30,王顶堤,,南开,3号线红旗南路站,,1998年,1765户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045295102/,板楼,17129,34,天津南开建筑开发有限公司,容积率/1.5  绿化率/10%
11栋,0.6至2元/平米/月,尚佳新苑,36,鼓楼街,中营小学,南开,1号线西北角站,1,2007年,1721户,天津博华物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045350119/,板楼,40403,39,香港中新集团（控股）有限公司,容积率/3.6  绿化率/35.6%
26栋,0.8元/平米/月,林苑西里,30天,王顶堤,,南开,3号线王顶堤站,,1998年,1904户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045276607/,板楼,18953,38,天津市南开房地产开发公司,容积率/2.6  绿化率/10%
